PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
444,1,2,"Reynaldo, Ms. Encarnacion",0,-0.10463740114712752,0,0,230434,-0.3866707201133388,,2
445,1,3,"Johannesen-Bratthammer, Mr. Bernt",1,-0.10463740114712752,0,0,65306,-0.48507900373776425,,2
446,1,1,"Dodge, Master. Washington",1,-1.949033640858116,0,2,33638,0.9997696105865636,A34,2
447,1,2,"Mellinger, Miss. Madeleine Violet",0,-1.2573850509664952,0,1,250644,-0.255795253400548,,2
448,1,1,"Seward, Mr. Frederic Kimber",1,0.35646165878061953,0,0,113794,-0.11384570873513637,,2
449,1,3,"Baclini, Miss. Marie Catherine",0,-1.8721837975368247,2,1,2666,-0.26066180729354516,,0
450,1,1,"Peuchen, Major. Arthur Godfrey",1,1.7397588385638607,0,0,113786,-0.034313694348132716,C104,2
451,0,2,"West, Mr. Edwy Arthur",1,0.5101613454232019,1,2,C.A. 34651,-0.08968408411123653,,2
452,0,3,"Hagland, Mr. Ingvald Olai Olsen",1,-0.10463740114712752,1,0,65303,-0.2463983948905696,,2
453,0,1,"Foreman, Mr. Benjamin Laventall",1,0.04906228549545483,0,0,113051,-0.08968408411123653,C111,0
454,1,1,"Goldenberg, Mr. Samuel L",1,1.5092093085999871,1,0,17453,1.145663540471827,C92,0
455,0,3,"Peduzzi, Mr. Joseph",1,-0.10463740114712752,0,0,A/5 2817,-0.4863374216869257,,2
456,1,3,"Jalsevac, Mr. Ivan",1,-0.027787557825836348,0,0,349240,-0.4894421904510968,,0
457,0,1,"Millet, Mr. Francis Davis",1,2.738806801740646,0,0,13509,-0.11384570873513637,E38,2
458,1,1,"Kenyon, Mrs. Frederick R (Marion)",0,-0.10463740114712752,1,0,17464,0.395813560675251,D21,2
459,1,2,"Toomey, Miss. Ellen",0,1.5860591519212783,0,0,F.C.C. 13531,-0.43700743807979686,,2
460,0,3,"O'Connor, Mr. Maurice",1,-0.10463740114712752,0,0,371060,-0.49237782784290063,,1
461,1,1,"Anderson, Mr. Harry",1,1.432359465278696,0,0,19952,-0.11384570873513637,E12,2
462,0,3,"Morley, Mr. William",1,0.35646165878061953,0,0,364506,-0.4863374216869257,,2
463,0,1,"Gee, Mr. Arthur H",1,1.3555096219574048,0,0,111320,0.12676380314453292,E63,2
464,0,2,"Milling, Mr. Jacob Christian",1,1.432359465278696,0,0,234360,-0.3866707201133388,,2
465,0,3,"Maisner, Mr. Simon",1,-0.10463740114712752,0,0,A/S 2816,-0.4863374216869257,,2
466,0,3,"Goncalves, Mr. Manuel Estanslas",1,0.6638610320657843,0,0,SOTON/O.Q. 3101306,-0.5064721088735089,,2
467,0,2,"Campbell, Mr. William",1,-0.10463740114712752,0,0,239853,-0.6484216535389205,,2
468,0,1,"Smart, Mr. John Montgomery",1,2.0471582118490255,0,0,113792,-0.11384570873513637,,2
469,0,3,"Scanlan, Mr. James",1,-0.10463740114712752,0,0,36209,-0.4928811950225652,,1
470,1,3,"Baclini, Miss. Helene Barbara",0,-2.1987956316523123,2,1,2666,-0.26066180729354516,,0
471,0,3,"Keefe, Mr. Arthur",1,-0.10463740114712752,0,0,323592,-0.5024451714361923,,2
472,0,3,"Cacic, Mr. Luka",1,0.6638610320657843,0,0,315089,-0.47400492578514347,,2
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",0,0.27961181545932834,1,2,C.A. 34651,-0.08968408411123653,,2
474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",0,-0.48888661775358344,0,0,SC/AH Basle 541,-0.3707300882677209,D,0
475,0,3,"Strandberg, Miss. Ida Sofia",0,-0.5657364610748746,0,0,7553,-0.45034666834090825,,2
476,0,1,"Clifford, Mr. George Quincy",1,-0.10463740114712752,0,0,110465,0.39858208016340624,A14,2
477,0,2,"Renouf, Mr. Peter Henry",1,0.35646165878061953,1,0,31027,-0.22559322262067316,,2
478,0,3,"Braund, Mr. Lewis Richard",1,-0.027787557825836348,1,0,3460,-0.5065566745596926,,2
479,0,3,"Karlsson, Mr. Nils August",1,-0.5657364610748746,0,0,350060,-0.4969926981460655,,2
480,1,3,"Hirvonen, Miss. Hildur E",0,-2.1027333275006983,0,1,3101298,-0.4010166847337793,,2
481,0,3,"Goodwin, Master. Harold Victor",1,-1.56478442425166,5,2,CA 2144,0.2958951755118318,,2
482,0,2,"Frost, Mr. Anthony Wood ""Archie""",1,-0.10463740114712752,0,0,239854,-0.6484216535389205,,2
483,0,3,"Rouse, Mr. Richard Henry",1,1.5860591519212783,0,0,A/5 3594,-0.4863374216869257,,2
484,1,3,"Turkula, Mrs. (Hedwig)",0,2.585107115098064,0,0,4134,-0.455380340137554,,2
485,1,1,"Bishop, Mr. Dickinson H",1,-0.33518693111100106,1,0,11967,1.1854295476653287,B49,0
486,0,3,"Lefebre, Miss. Jeannie",0,-0.10463740114712752,3,1,4133,-0.13565761536436197,,2
487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",0,0.4333115021019107,1,0,19943,1.163700193253568,C93,2
488,0,1,"Kent, Mr. Edward Austin",1,2.200857898491608,0,0,11771,-0.05042144409739929,B37,0
489,0,3,"Somerton, Mr. Francis William",1,0.04906228549545483,0,0,A.5. 18509,-0.4863374216869257,,2
490,1,3,"Coutts, Master. Eden Leslie ""Neville""",1,-1.56478442425166,1,1,C.A. 37671,-0.32828012727224753,,2
491,0,3,"Hagland, Mr. Konrad Mathias Reiersen",1,-0.10463740114712752,1,0,65304,-0.2463983948905696,,2
492,0,3,"Windelov, Mr. Einar",1,-0.6425863043961658,0,0,SOTON/OQ 3101317,-0.5024451714361923,,2
493,0,1,"Molson, Mr. Harry Markland",1,1.9703083685277343,0,0,113787,-0.034313694348132716,C30,2
494,0,1,"Artagaveytia, Mr. Ramon",1,3.1999058616683933,0,0,PC 17609,0.3483299278831318,,0
495,0,3,"Stanley, Mr. Edward Roland",1,-0.6425863043961658,0,0,A/4 45380,-0.4863374216869257,,2
496,0,3,"Yousseff, Mr. Gerious",1,-0.10463740114712752,0,0,2627,-0.3573083057891445,,0
497,1,1,"Eustis, Miss. Elizabeth Mussey",0,1.893458525206443,1,0,36947,0.9274538680872313,D20,0
498,0,3,"Shellard, Mr. Frederick William",1,-0.10463740114712752,0,0,C.A. 6212,-0.3443878770215141,,2
499,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",0,-0.33518693111100106,1,2,113781,2.4029901895877646,C22 C26,2
500,0,3,"Svensson, Mr. Olof",1,-0.41203677443229225,0,0,350035,-0.49145565916975514,,2
501,0,3,"Calic, Mr. Petar",1,-0.9499856776813305,0,0,315086,-0.47400492578514347,,2
502,0,3,"Canavan, Miss. Mary",0,-0.6425863043961658,0,0,364846,-0.49237782784290063,,1
503,0,3,"O'Sullivan, Miss. Bridget Mary",0,-0.10463740114712752,0,0,330909,-0.4948100980550399,,1
504,0,3,"Laitinen, Miss. Kristina Sofia",0,0.5870111887444931,0,0,4135,-0.455380340137554,,2
505,1,1,"Maioni, Miss. Roberta",0,-1.0268355210026217,0,0,110152,1.093228788100527,B79,2
506,0,1,"Penasco y Castellana, Mr. Victor de Satode",1,-0.8731358343600393,1,0,PC 17758,1.5442457810799908,C65,0
507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",0,0.27961181545932834,0,2,26360,-0.12491978668775715,,2
508,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",1,-0.10463740114712752,0,0,111427,-0.11384570873513637,,2
509,0,3,"Olsen, Mr. Henry Margido",1,-0.10463740114712752,0,0,C 4001,-0.1948878246611338,,2
510,1,3,"Lang, Mr. Fang",1,-0.2583370877897099,0,0,1601,0.48910360681684706,,2
511,1,3,"Daly, Mr. Eugene Patrick",1,-0.027787557825836348,0,0,382651,-0.49237782784290063,,1
512,0,3,"Webber, Mr. James",1,-0.10463740114712752,0,0,SOTON/OQ 3101316,-0.4863374216869257,,2
513,1,1,"McGough, Mr. James Robert",1,0.5101613454232019,0,0,PC 17473,-0.11913106412161445,E25,2
514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",0,1.893458525206443,1,0,PC 17603,0.5475787653441219,,0
515,0,3,"Coleff, Mr. Satio",1,-0.41203677443229225,0,0,349209,-0.4974960653257301,,2
516,0,1,"Walker, Mr. William Anderson",1,1.3555096219574048,0,0,36967,0.036576512298389464,D46,2
517,1,2,"Lemore, Mrs. (Amelia Milley)",0,0.35646165878061953,0,0,C.A. 34260,-0.43700743807979686,F33,2
518,0,3,"Ryan, Mr. Patrick",1,-0.10463740114712752,0,0,371110,-0.1621689579829361,,1
519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",0,0.5101613454232019,1,0,226875,-0.12491978668775715,,2
520,0,3,"Pavlovic, Mr. Stefo",1,0.20276197213803718,0,0,349242,-0.4894421904510968,,2
521,1,1,"Perreault, Miss. Anne",0,0.04906228549545483,0,0,12749,1.2341715984066093,B73,2
522,0,3,"Vovk, Mr. Janko",1,-0.5657364610748746,0,0,349252,-0.4894421904510968,,2
523,0,3,"Lahoud, Mr. Sarkis",1,-0.10463740114712752,0,0,2624,-0.5029485386158568,,0
524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",0,1.1249600919935314,0,1,111361,0.5189714017894245,B18,0
525,0,3,"Kassem, Mr. Fared",1,-0.10463740114712752,0,0,2700,-0.5028639729296732,,0
526,0,3,"Farrell, Mr. James",1,0.8559856403690123,0,0,367232,-0.49237782784290063,,1
527,1,2,"Ridsdale, Miss. Lucy",0,1.5860591519212783,0,0,W./C. 14258,-0.43700743807979686,,2
528,0,1,"Farthing, Mr. John",1,-0.10463740114712752,0,0,PC 17483,3.817033162951754,C95,2
529,0,3,"Salonen, Mr. Johan Werner",1,0.7407108753870755,0,0,3101296,-0.4888542575852486,,2
530,0,2,"Hocking, Mr. Richard George",1,-0.48888661775358344,2,1,29104,-0.41687275089321363,,2
531,1,2,"Quick, Miss. Phyllis May",0,-2.1027333275006983,1,1,26360,-0.12491978668775715,,2
532,0,3,"Toufik, Mr. Nakli",1,-0.10463740114712752,0,0,2641,-0.5028639729296732,,0
533,0,3,"Elias, Mr. Joseph Jr",1,-0.9499856776813305,1,1,2690,-0.5028639729296732,,0
534,1,3,"Peter, Mrs. Catherine (Catherine Rizk)",0,-0.10463740114712752,0,2,2668,-0.19824427701513722,,0
535,0,3,"Cacic, Miss. Marija",0,0.04906228549545483,0,0,315084,-0.47400492578514347,,2
536,1,2,"Hart, Miss. Eva Miriam",0,-1.7184841108942424,0,2,F.C.C. 13529,-0.11988611489111134,,2
537,0,1,"Butt, Major. Archibald Willingham",1,1.2018099353148226,0,0,113050,-0.11384570873513637,B38,2
538,1,1,"LeRoy, Miss. Bertha",0,0.04906228549545483,0,0,PC 17761,1.4944124302931971,,0
539,0,3,"Risien, Mr. Samuel Beard",1,-0.10463740114712752,0,0,364498,-0.35646868933346404,,2
540,1,1,"Frolicher, Miss. Hedwig Margaritha",0,-0.5657364610748746,0,2,13568,0.3482453621969482,B39,0
541,1,1,"Crosby, Miss. Harriet R",0,0.5101613454232019,0,2,WE/P 5735,0.7811411367084872,B22,2
542,0,3,"Andersson, Miss. Ingeborg Constanzia",0,-1.56478442425166,4,2,347082,-0.01870931177853076,,2
543,0,3,"Andersson, Miss. Sigrid Elisabeth",0,-1.4110847376090776,4,2,347082,-0.01870931177853076,,2
544,1,2,"Beane, Mr. Edward",1,0.20276197213803718,1,0,2908,-0.12491978668775715,,2
545,0,1,"Douglas, Mr. Walter Donald",1,1.5860591519212783,1,0,PC 17761,1.4944124302931971,C86,0
546,0,1,"Nicholson, Mr. Arthur Ernest",1,2.661956958419355,0,0,693,-0.12491978668775715,,2
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",0,-0.7962859910387481,1,0,2908,-0.12491978668775715,,2
548,1,2,"Padro y Manent, Mr. Julian",1,-0.10463740114712752,0,0,SC/PARIS 2146,-0.3693045524149108,,0
549,0,3,"Goldsmith, Mr. Frank John",1,0.27961181545932834,1,1,363291,-0.2351571990343002,,2
550,1,2,"Davies, Master. John Morgan Jr",1,-1.6416342675729512,1,1,C.A. 33112,0.09152810056801232,,2
551,1,1,"Thayer, Mr. John Borland Jr",1,-0.9499856776813305,0,2,17421,1.5841789061771412,C70,0
552,0,2,"Sharp, Mr. Percival James R",1,-0.1814872444684187,0,0,244358,-0.12491978668775715,,2
553,0,3,"O'Brien, Mr. Timothy",1,-0.10463740114712752,0,0,330979,-0.49078316061772326,,1
554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",1,-0.5657364610748746,0,0,2620,-0.5029485386158568,,0
555,1,3,"Ohman, Miss. Velin",0,-0.5657364610748746,0,0,347085,-0.4918744606632361,,2
556,0,1,"Wright, Mr. George",1,2.5082572717767726,0,0,113807,-0.11384570873513637,,2
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",0,1.432359465278696,1,0,11755,0.1489119590497745,A16,0
558,0,1,"Robbins, Mr. Victor",1,-0.10463740114712752,0,0,PC 17757,3.9327230485884233,,0
559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",0,0.7407108753870755,1,1,110413,0.955306180872432,E67,2
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",0,0.5101613454232019,1,0,345572,-0.29807809649237277,,2
561,0,3,"Morrow, Mr. Thomas Rowan",1,-0.10463740114712752,0,0,372622,-0.49237782784290063,,1
562,0,3,"Sivic, Mr. Husein",1,0.8175607187083667,0,0,349251,-0.4894421904510968,,2
563,0,2,"Norman, Mr. Robert Douglas",1,-0.10463740114712752,0,0,218629,-0.3766033765200472,,2
564,0,3,"Simmons, Mr. John",1,-0.10463740114712752,0,0,SOTON/OQ 392082,-0.4863374216869257,,2
565,0,3,"Meanwell, Miss. (Marion Ogden)",0,-0.10463740114712752,0,0,SOTON/O.Q. 392087,-0.4863374216869257,,2
566,0,3,"Davies, Mr. Alfred J",1,-0.41203677443229225,2,0,A/4 48871,-0.1621689579829361,,2
567,0,3,"Stoytcheff, Mr. Ilia",1,-0.7962859910387481,0,0,349205,-0.4894421904510968,,2
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",0,-0.027787557825836348,0,4,349909,-0.22408312108167944,,2
569,0,3,"Doharr, Mr. Tannous",1,-0.10463740114712752,0,0,2686,-0.5028639729296732,,0
570,1,3,"Jonsson, Mr. Carl",1,0.20276197213803718,0,0,350417,-0.4902797934380587,,2
571,1,2,"Harris, Mr. George",1,2.5082572717767726,0,0,S.W./PP 752,-0.43700743807979686,,2
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",0,1.816608681885152,2,0,11769,0.38809593507663365,C101,2
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",1,0.5101613454232019,0,0,PC 17474,-0.11711759540295616,E25,2
574,1,3,"Kelly, Miss. Mary",0,-0.10463740114712752,0,0,14312,-0.49237782784290063,,1
575,0,3,"Rush, Mr. Alfred George John",1,-1.0268355210026217,0,0,A/4. 20589,-0.4863374216869257,,2
576,0,3,"Patchett, Mr. George",1,-0.7962859910387481,0,0,358585,-0.35646868933346404,,2
577,1,2,"Garside, Miss. Ethel",0,0.35646165878061953,0,0,243880,-0.3866707201133388,,2
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",0,0.7407108753870755,1,0,13507,0.4771073601910807,E44,2
579,0,3,"Caram, Mrs. Joseph (Maria Elias)",0,-0.10463740114712752,1,0,2689,-0.3573083057891445,,0
580,1,3,"Jussila, Mr. Eiriik",1,0.20276197213803718,0,0,STON/O 2. 3101286,-0.4888542575852486,,2
581,1,2,"Christy, Miss. Julie Rachel",0,-0.33518693111100106,1,1,237789,-0.04438103794142432,,2
582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",0,0.7407108753870755,1,1,17421,1.5841789061771412,C68,0
583,0,2,"Downton, Mr. William James",1,1.893458525206443,0,0,28403,-0.12491978668775715,,2
584,0,1,"Ross, Mr. John Hugo",1,0.5101613454232019,0,0,13049,0.15948266982273065,A10,0
585,0,3,"Paulner, Mr. Uscher",1,-0.10463740114712752,0,0,3411,-0.47299819142581434,,0
586,1,1,"Taussig, Miss. Ruth",0,-0.8731358343600393,0,2,110413,0.955306180872432,E68,2
587,0,2,"Jarvis, Mr. John Denzil",1,1.3555096219574048,0,0,237565,-0.3464013457401724,,2
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",1,2.3545575851341902,1,1,13567,0.9462455716384695,B41,0
589,0,3,"Gilinski, Mr. Eliezer",1,-0.5657364610748746,0,0,14973,-0.4863374216869257,,2
590,0,3,"Murdlin, Mr. Joseph",1,-0.10463740114712752,0,0,A./5. 3235,-0.4863374216869257,,2
591,0,3,"Rintamaki, Mr. Matti",1,0.4333115021019107,0,0,STON/O 2. 3101273,-0.5049620073345151,,2
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",0,1.7397588385638607,1,0,36947,0.9274538680872313,D20,0
593,0,3,"Elsbury, Mr. William James",1,1.3555096219574048,0,0,A/5 3902,-0.5024451714361923,,2
594,0,3,"Bourke, Miss. Mary",0,-0.10463740114712752,0,2,364848,-0.49237782784290063,,1
595,0,2,"Chapman, Mr. John Henry",1,0.5870111887444931,1,0,SC/AH 29037,-0.12491978668775715,,2
596,0,3,"Van Impe, Mr. Jean Baptiste",1,0.5101613454232019,1,1,345773,-0.1621689579829361,,2
597,1,2,"Leitch, Miss. Jessie Wills",0,-0.10463740114712752,0,0,248727,0.016023023618325298,,2
598,0,3,"Johnson, Mr. Alfred",1,1.5092093085999871,0,0,LINE,-0.6484216535389205,,2
599,0,3,"Boulos, Mr. Hanna",1,-0.10463740114712752,0,0,2664,-0.5029485386158568,,0
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",1,1.5092093085999871,1,0,PC 17485,0.49782998024351216,A20,0
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",0,-0.41203677443229225,2,1,243847,-0.10478509950117394,,2
602,0,3,"Slabenoff, Mr. Petco",1,-0.10463740114712752,0,0,349214,-0.4894421904510968,,2
603,0,1,"Harrington, Mr. Charles H",1,-0.10463740114712752,0,0,113796,0.2052890831722074,,2
604,0,3,"Torber, Mr. Ernst William",1,1.1249600919935314,0,0,364511,-0.4863374216869257,,2
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",1,0.4333115021019107,0,0,111426,-0.11384570873513637,,0
606,0,3,"Lindell, Mr. Edvard Bengtsson",1,0.5101613454232019,1,0,349910,-0.3353272677875516,,2
607,0,3,"Karaic, Mr. Milan",1,0.04906228549545483,0,0,349246,-0.4894421904510968,,2
608,1,1,"Daniel, Mr. Robert Williams",1,-0.1814872444684187,0,0,113804,-0.034313694348132716,,2
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",0,-0.5657364610748746,1,2,SC/Paris 2123,0.18876253192945994,,0
610,1,1,"Shutes, Miss. Elizabeth W",0,0.8175607187083667,0,0,PC 17582,2.441497778832105,C125,2
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",0,0.7407108753870755,1,5,347082,-0.01870931177853076,,2
612,0,3,"Jardin, Mr. Jose Neto",1,-0.10463740114712752,0,0,SOTON/O.Q. 3101305,-0.5064721088735089,,2
613,1,3,"Murphy, Miss. Margaret Jane",0,-0.10463740114712752,1,0,367230,-0.3363340021468808,,1
614,0,3,"Horgan, Mr. John",1,-0.10463740114712752,0,0,370377,-0.49237782784290063,,1
615,0,3,"Brocklebank, Mr. William Alfred",1,0.4333115021019107,0,0,364512,-0.4863374216869257,,2
616,1,2,"Herman, Miss. Alice",0,-0.41203677443229225,1,2,220845,0.6603330135889879,,2
617,0,3,"Danbom, Mr. Ernst Gilbert",1,0.35646165878061953,1,1,347080,-0.35848215805212236,,2
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",0,-0.2583370877897099,1,0,A/5. 3336,-0.32425318983493084,,2
619,1,2,"Becker, Miss. Marion Louise",0,-1.949033640858116,2,1,230136,0.13683114673782454,F4,2
620,0,2,"Gavey, Mr. Lawrence",1,-0.2583370877897099,0,0,31028,-0.43700743807979686,,2
621,0,3,"Yasbeck, Mr. Antoni",1,-0.1814872444684187,1,0,2659,-0.3573908580066095,,0
622,1,1,"Kimball, Mr. Edwin Nelson Jr",1,0.9712604053509489,1,0,11753,0.40974072380221066,D19,2
623,1,3,"Nakid, Mr. Sahid",1,-0.719436147717457,1,1,2653,-0.33146744825388363,,0
624,0,3,"Hansen, Mr. Henry Damsgaard",1,-0.6425863043961658,0,0,350029,-0.4902797934380587,,2
625,0,3,"Bowen, Mr. David John ""Dai""",1,-0.6425863043961658,0,0,54636,-0.32425318983493084,,2
626,0,1,"Sutton, Mr. Frederick",1,2.4314074284554814,0,0,36963,0.002347544081197954,D50,2
627,0,2,"Kirkland, Rev. Charles Leonard",1,2.1240080551703167,0,0,219533,-0.3997582667846179,,1
628,1,1,"Longley, Miss. Gretchen Fiske",0,-0.6425863043961658,0,0,13502,0.921244330558889,D9,2
629,0,3,"Bostandyeff, Mr. Guentcho",1,-0.2583370877897099,0,0,349224,-0.4894421904510968,,2
630,0,3,"O'Connell, Mr. Patrick D",1,-0.10463740114712752,0,0,334912,-0.49271407711891657,,1
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",1,3.8915544515600136,0,0,27042,-0.04438103794142432,A23,2
632,0,3,"Lundahl, Mr. Johan Svensson",1,1.6629089952425695,0,0,347743,-0.5063875431873253,,2
633,1,1,"Stahelin-Maeglin, Dr. Max",1,0.20276197213803718,0,0,13214,-0.034313694348132716,B50,0
634,0,1,"Parr, Mr. William Henry Marsh",1,-0.10463740114712752,0,0,112052,-0.6484216535389205,,2
635,0,3,"Skoog, Miss. Mabel",0,-1.56478442425166,3,2,347088,-0.08666388103324908,,2
636,1,2,"Davis, Miss. Mary",0,-0.10463740114712752,0,0,237668,-0.3866707201133388,,2
637,0,3,"Leinonen, Mr. Antti Gustaf",1,0.20276197213803718,0,0,STON/O 2. 3101292,-0.4888542575852486,,2
638,0,2,"Collyer, Mr. Harvey",1,0.12591212881674602,1,1,C.A. 31921,-0.11988611489111134,,2
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",0,0.8944105620296577,0,5,3101295,0.1506737441786005,,2
640,0,3,"Thorneycroft, Mr. Percival",1,-0.10463740114712752,1,0,376564,-0.32425318983493084,,2
641,0,3,"Jensen, Mr. Hans Peder",1,-0.719436147717457,0,0,350050,-0.4902797934380587,,2
642,1,1,"Sagesser, Mlle. Emma",0,-0.41203677443229225,0,0,PC 17477,0.7469121684912956,B35,0
643,0,3,"Skoog, Miss. Margit Elizabeth",0,-2.1027333275006983,3,2,347088,-0.08666388103324908,,2
644,1,3,"Foo, Mr. Choong",1,-0.10463740114712752,0,0,1601,0.48910360681684706,,2
645,1,3,"Baclini, Miss. Eugenie",0,-2.1987956316523123,2,1,2666,-0.26066180729354516,,0
646,1,1,"Harper, Mr. Henry Sleeper",1,1.432359465278696,1,0,PC 17572,0.8964967865378598,D33,0
647,0,3,"Cor, Mr. Liudevit",1,-0.7962859910387481,0,0,349231,-0.4894421904510968,,2
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",1,2.0471582118490255,0,0,13213,0.06635974158478332,A26,0
649,0,3,"Willey, Mr. Edward",1,-0.10463740114712752,0,0,S.O./P.P. 751,-0.49640476528021726,,2
650,1,3,"Stanley, Miss. Amy Zillah Elsie",0,-0.48888661775358344,0,0,CA. 2314,-0.49640476528021726,,2
651,0,3,"Mitkoff, Mr. Mito",1,-0.10463740114712752,0,0,349221,-0.4894421904510968,,2
652,1,2,"Doling, Miss. Elsie",0,-0.8731358343600393,0,1,231919,-0.18532384824750675,,2
653,0,3,"Kalvik, Mr. Johannes Halvorsen",1,-0.6425863043961658,0,0,8475,-0.47861979608830835,,2
654,1,3,"O'Leary, Miss. Hanora ""Norah""",0,-0.10463740114712752,0,0,330919,-0.49078316061772326,,1
655,0,3,"Hegarty, Miss. Hanora ""Nora""",0,-0.8731358343600393,0,0,365226,-0.5125125150294839,,1
656,0,2,"Hickman, Mr. Leonard Mark",1,-0.41203677443229225,2,0,S.O.C. 14879,0.8314778546749452,,2
657,0,3,"Radeff, Mr. Alexander",1,-0.10463740114712752,0,0,349223,-0.4894421904510968,,2
658,0,3,"Bourke, Mrs. John (Catherine)",0,0.20276197213803718,1,1,364849,-0.3363340021468808,,1
659,0,2,"Eitemiller, Mr. George Floyd",1,-0.48888661775358344,0,0,29751,-0.3866707201133388,,2
660,0,1,"Newell, Mr. Arthur Webster",1,2.200857898491608,0,2,35273,1.6323350375212924,D48,0
661,1,1,"Frauenthal, Dr. Henry William",1,1.5860591519212783,2,0,PC 17611,2.042579288947925,,2
662,0,3,"Badt, Mr. Mohamed",1,0.8175607187083667,0,0,2623,-0.5029485386158568,,0
663,0,1,"Colley, Mr. Edward Pomeroy",1,1.3555096219574048,0,0,5727,-0.13322534515222276,E58,2
664,0,3,"Coleff, Mr. Peju",1,0.5101613454232019,0,0,349210,-0.4974960653257301,,2
665,1,3,"Lindqvist, Mr. Eino William",1,-0.719436147717457,1,0,STON/O 2. 3101285,-0.4888542575852486,,2
666,0,2,"Hickman, Mr. Lewis",1,0.20276197213803718,2,0,S.O.C. 14879,0.8314778546749452,,2
667,0,2,"Butler, Mr. Reginald Fenton",1,-0.33518693111100106,0,0,234686,-0.3866707201133388,,2
